annotator,title,comment_id,comment_text,author,stance_pro,stance_con,argument_type,pathos_type,ethos_appeal,ethos_challenge,word_count,context,timestamp,published_date,like_count,mentions,root_comment_id,root_comment_text,lang
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BVkf8lW1C,"Israel didn’t have to do most of what they’ve done. The IDF and Israeli government lies constantly, and has conducted itself in an appalling manner with no regard for innocent life, including the lives of probably hundreds of its own citizens. This situation is very much inevitable and completely expected.",user_0166,iran,israel,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,"the idf, israel",50,Don't you know why Israel had to attack the Iranian embassy?,2024-04-13 22:39:01+00:00,2024-04-13T22:39:01Z,16.0,CorryGal,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BVmrwgN8s,"Not sure if the Youtube comment censorship bots will let me say even this much without auto-deleting the comment in 20 seconds. But as a common sense rule known to literally anyone, attacking a country's embassy is a declaration of war against that country, no ifs and buts about it. I think everything else can be deducted from here.",user_0167,,"israel, iranian embassy bombing","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,youtube,59,,2024-04-13 22:39:19+00:00,2024-04-13T22:39:19Z,0.0,,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BVnpiGnHs,It’s all setup,user_0168,,"israel, iranian embassy bombing",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,3,,2024-04-13 22:39:26+00:00,2024-04-13T22:39:26Z,2.0,,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BVpBQBQqf,"Just remember when Al Qaeda had its proxies in Africa attack our consulates during Clinton's term of office during the 90s, the US response was the US Navy sending dozens of Tomahawks against AQ assets and targets in Africa and Afghanistan.",user_0169,the west,,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,42,"An embassy is the sovereign territory of the country. If anyone thinks for a moment that the US wouldn't retaliate against an attack on any of its embassies, they should let us know how the weather is on Earth 2.",2024-04-13 22:39:38+00:00,2024-04-13T22:39:38Z,0.0,jessejordache1869,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BVpNih-8Y,Iran has the right to defend itself.,user_0170,"iran, iran's attack",israel,appeal to emotion or moral values (pathos),"positive emotion (hope, pride, happiness, admiration, etc.) ",,,7,,2024-04-13 22:39:39+00:00,2024-04-13T22:39:39Z,9.0,,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BVqpjZCAC,"Iran started back in October, get your facts straight before commenting on stuff you don’t know anything about.",user_0171,israel,"iran, hamas","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,user,18,,2024-04-13 22:39:51+00:00,2024-04-13T22:39:51Z,8.0,,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BVrfnFEDJ,"​ Iran finance Hamas, they train in Iran for October 7th, Iran since more than 20 years ago has said wanting to eliminate Israel. Ah, then Israel retaliates from the state behind Hamas. Hmmm. Yes I see Israel is the warmonger. Ok.",user_0172,"israel, iranian embassy bombing","iran, iran's attack, hamas","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.), sarcasm/irony(the opposite meaning)",,,42,It was an act of war,2024-04-13 22:39:58+00:00,2024-04-13T22:39:58Z,0.0,Africa-Liberation-Army,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BVs41PuVk,"​So if someone attacks US generals that are not in an embassy, it is perfectly fine according to your logic.",user_0173,,iranian embassy bombing,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,20,what were top iranian generals doing in Syria.....definitely not on a vacation😅,2024-04-13 22:40:01+00:00,2024-04-13T22:40:01Z,3.0,shammm269,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BVtIReiUD,"Not at all. The US embassy was taken over by citizens, not by the the army.",user_0174,iran,,"appeal to reason, giving evidence (logos)",,,,17,How many countries has had their embassies occupied by Iran. Hypocritical.,2024-04-13 22:40:11+00:00,2024-04-13T22:40:11Z,1.0,chrisjackson1295,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BW-Bc8Er9,Time will tell..,user_0175,,,,,,,3,,2024-04-13 22:41:08+00:00,2024-04-13T22:41:08Z,1.0,,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BW3O25DbJ,Was it dont think so? wake up people islamic extremism is the threat,user_0176,"israel, the west","iran, hamas",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,13,,2024-04-13 22:41:42+00:00,2024-04-13T22:41:42Z,0.0,,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BW3VVTNOa,19,user_0154,,iran,"appeal to reason, giving evidence (logos)",,,,2,How many countries has had their embassies occupied by Iran. Hypocritical.,2024-04-13 22:41:43+00:00,2024-04-13T22:41:43Z,0.0,chrisjackson1295,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BW47Jb1qY,what are US army doing in Iraq?,user_0177,iran,"israel, the west",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,8,what were top iranian generals doing in Syria.....definitely not on a vacation😅,2024-04-13 22:41:48+00:00,2024-04-13T22:41:48Z,5.0,shammm269,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BW4AC86aF,"You just don't want to admit what you and everyone else knows, Hamas is one of many Iranian proxies.",user_0031,,"iran, hamas","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,20,"thats just propaganda you cant back with any proofs, nobody can, on the other hand the attack on the embassy its real sheet, so no your point makes no sense. | We can also agree Iran was paying for Hamas and hezbollah to attack Israel.... make no mistake Iran has been the key supporters of terrorism in the world",2024-04-13 22:41:48+00:00,2024-04-13T22:41:48Z,6.0,tonyxyxable,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BWFcvDbvT,No we dont like iran they are terrorists,user_0178,,iran,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,8,,2024-04-13 22:43:22+00:00,2024-04-13T22:43:22Z,0.0,,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BWG0-6GlJ,"Well, also aims to rally popular support by provoking an even bigger ennemy. Kind of logical",user_0179,,,,,,,16,,2024-04-13 22:43:25+00:00,2024-04-13T22:43:25Z,0.0,,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BWIG-OTP8,Wake up morons islamic extremism is the threat to the west!,user_0176,the west,"iran, hamas",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,11,,2024-04-13 22:43:44+00:00,2024-04-13T22:43:44Z,0.0,,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BWMQaPqJU,Ass.,user_0180,,,,,,,1,,2024-04-13 22:44:18+00:00,2024-04-13T22:44:18Z,0.0,,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BWNTRWO4V,"same strategy they've been using against the people of Palestine, it's who have not been paying attention",user_0181,iran,"israel, iranian embassy bombing",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,17,"You have not been paying attention. You don't' understand why Israel bombed an Iranian occupied building next to, note not the actual embassy building, then you have not been paying attention.",2024-04-13 22:44:27+00:00,2024-04-13T22:44:27Z,0.0,gordonfrickers5592,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BWRE3KmvS,Yea Irans arming funding and spurring of terrorists groups is incredibly stupid the west already said it we got Israels back the only Democracy in the Middle East,user_0182,"israel, the west","iran, hamas","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,28,,2024-04-13 22:44:57+00:00,2024-04-13T22:44:57Z,0.0,,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BWeYSarQ_,no but if the US has proxies and attacks you for years then yea your fair game they really thought they were slick,user_0182,iran,the west,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.), sarcasm/irony(the opposite meaning)",,,23,"​So if someone attacks US generals that are not in an embassy, it is perfectly fine according to your logic. | what were top iranian generals doing in Syria.....definitely not on a vacation😅",2024-04-13 22:46:55+00:00,2024-04-13T22:46:55Z,0.0,AlwaysFindTheTruth,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BWkH9ujkB,Iran doesn’t believe in god. They believe in some pervy weirdo that had a sic your old wife.,user_0183,,iran,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,19,Iran has a god given right to defend itself,2024-04-13 22:47:42+00:00,2024-04-13T22:47:42Z,0.0,circularisnotthis,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BWoNEFFd1,WHAT! Was Hamas there too?,user_0184,,"iran, hamas",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,6,19 | How many countries has had their embassies occupied by Iran. Hypocritical.,2024-04-13 22:48:15+00:00,2024-04-13T22:48:15Z,3.0,CorryGal,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
885,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UgyGjYt6L03-aLflsYB4AaABAg.A2BSYkvqPjPA2BWq8dJQb_,Uh Military Generals in an Embassy isn't some FCKN gotcha. It's a normal affair for generals to be in ally nations.... Syria is an Iranian ally. Israel has also funded Hamas since it's inception,user_0185,iran,"israel, iranian embassy bombing","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,34,what were top iranian generals doing in Syria.....definitely not on a vacation😅,2024-04-13 22:48:30+00:00,2024-04-13T22:48:30Z,3.0,shammm269,UgyGjYt6L03-aLflsYB4AaABAg,Can we all agree whether or not we like Iran or not that Israel attacking their embassy was a really stupid idea.,en
