annotator,title,comment_id,comment_text,context,stance_pro,stance_con,word_count
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1A5JUCF4QM,@user c est juste que certains regarde trop la télé ! Évidemment qu il y a un problème qu il a éliminé plein de candidats mais il passerait au premier tour dans tous les cas ! Et les propos du porte parole sont juste le problème de l opposition russe c est qu elle est sous influence donc voilà pourquoi il ne veut pas !,"Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..","elections russes, vladimir poutine",,65
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1A75VJrE-d,@user oui mais les medias et les lobbyste ont tous fait pour que le FN soit au second tour,"Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..",,"democratie francaise, journalisme francais",19
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1A86PfoAGd,"@user, il parle franchement et en patriote au contraire face à ce petit tribunal, il a tenu dans un très bon français son discours. Contrairement à nos complotiste et corrompus de journalistes .. je vois d ailleurs pas non plus la pluralité sur bfm qui au regard de cette séance plénière, est pro-ukraininiene!","Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..",,"bfmtv, journalisme francais",53
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1A8ze4eqbL,très bon argument !,"Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..",democratie francaise,,4
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1A9ZEjxMAH,Macron a été élu avec combien de français qui ont voté. Est-ce qu'aujourd'hui Emmanuel Macron peut il se présenter devant 50.000 milles français réunis ??.,"Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..",,"democratie francaise, emmanuel macron",25
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1A9hjpFatu,@user le second tour c'est pas une élection ?,"Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..",democratie francaise,,9
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1AA8e9FVbO,@user second tour n'est pas une élection loool?,"Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..",democratie francaise,,8
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1AAJqTqVDz,Tout à fait d’accord.,"Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..",democratie francaise,,4
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1AB6QIKs8L,"@user Occupe toi déjà de ce qui se passe en France, le peuple qui est prêt à se révolter contre l'ordure qui est au pouvoir, c'est en France. Petit comique que tu es.","Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..",,"democratie francaise, emmanuel macron",33
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1ABQoSh94m,@user Ah ouais on a le droit de dire ce que l'on veut en France ? Et la censure sur Facebook par exemple ?,"Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..",,democratie francaise,24
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1ACdJmLzgE,"@user parce que en france il ya deux tours . Au cas où au premier tour , il y a en tête le RN par exemple , la france ce précipite après la propagande de l’entre deux tours ce précipite por aller voter contre …. La france c’est une démocratie déguisée….le système est fait de tel sorte a ce qu’ont laisse présager a une démocratie mais en fet sa n’en est pas une . Je suis français, née a lyon . Ont veut donner des leçons de démocratie alors que nous notre pays ont fait passer des 49/3 a tout bout de champs… arrêtez un peut de prendre les gens pour des cons . Occupons nous de notre cul au lieu d’aller essayer d’imposer nos mode de vie a d’autres pays que le notre . Le maroc est un très grand ami de la France et fait exactement la même chose que poutine chez eux dans leur pays . Ces gens sont tous des escrocs.","Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..",,"democratie francaise, occident, vladimir poutine",165
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1ACyUL_3fP,"@user tu devrais aller voir ailleurs si l herbe est plus verte si tu es malheureux Pour Facebook il s agit de modérateurs.
Tu peux aussi me dire qu on est pas libre de rouler à la vitesse qu on veut ça ne veut pas dire pour autant que ce n'est pas un pays de liberté","Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..",democratie francaise,,56
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1ADdx7jXDf,Je trouve le porte parole de l ambassade russe très patient avec cette bande de harceleurs a la solde de la France.,"Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..",russie,journalisme francais,22
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1AE6t4ssjo,"@user bon ? C’est nouveau ça. Tu penses que BFM et LCI vont parler de l’affaire Brigitte Macron ?
Il y a une personne qui a parlé du statut vaccinal du président, il a été suspendu 3 semaines.
C’est ça la démocratie pour toi ?","Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..",liberte de la presse,"bfmtv, democratie francaise, emmanuel macron, journalisme francais",45
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1AFGC8EifI,Français retirer jean _michel du pouvoir !!,"Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..",,emmanuel macron,7
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1AFJY8JOdg,"Rage pas la suceuse de Macron, le président Poutine (élu démocratiquement) est là et pour longtemps 😉@user","Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..","elections russes, vladimir poutine",emmanuel macron,17
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1AGRLctr_A,".@user le rapport, c'est la dure vie des journalistes qui doivent montrer leurs papiers pour être libre d'interviewe en RUSSIE, alors que le JOURNALISTE ASSANGE est en taule...... pareillement concernant cette ligne de commentaire avec chirac élu non démocratiquement car sans débat télévisé en avril 2002 entre les 2 tours, anticonstitutionnellement !","Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..","liberte de la presse, russie","democratie francaise, occident",52
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgxAc5qNbzeIP-4nEvR4AaABAg.A18evMTBUcLA1AGT7GZrTH,pas comparable rien à voir...,"Madame Bachelot, Jacques Chirac à été réélu en 2002 à hauteur de 83% des voix.. en démocratie.. en France..",,elections russes,5
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg,Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,,bfmtv,22
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg.A1EuavtwW31A1Ezq9XFffJ,"libres?? oui, vous êtes toujours libres de vous déplacer grâce à votre politique, mais les russes sont sanctionnés pour des raisons évidentes!!!",Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,,"liberte de la presse, russie",22
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg.A1EuavtwW31A1F-cC3iCQT,Bien vu. MDR,Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,"liberte de la presse, russie",bfmtv,3
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg.A1EuavtwW31A1F00SrEZCo,"Tout à fait exact, on vit tellement en démocratie que tous les médias russes ont étés interdit en Europe par contre à l'inverse en Russie aucun média français ou occidental n'a été interdit.",Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,"liberte de la presse, russie","democratie francaise, occident",33
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg.A1EuavtwW31A1F0P3Mvw8M,"A la fin les journalistes qui ont pissé dans leurs frocs ""oui on s'inquiète un peu..."" LOL",Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,,journalisme francais,17
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg.A1EuavtwW31A1F0pLTc1fO,"@user: tu es un sacré merdeux le trouduc hein! et tu vas plaire à Poutinette . tu es invité au Kremlin , on t'attend en urgence . Lavrov ministre des affaires étranges spéciales soviétiques .",Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,,"russie, vladimir poutine",35
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg.A1EuavtwW31A1F1zxmUCEE,"RT et Sputnik ne sont pas des médias,mais des organes de propagandes russonazi.Macron l a expliqué au dictateur mafieux en L humiliant et le nabot de regardait les pompes 😂🤡",Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,emmanuel macron,"liberte de la presse, russie, vladimir poutine",30
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg.A1EuavtwW31A1F23IZKjZs,@user Sputnik ne sont pas des médias,Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,,liberte de la presse,7
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg.A1EuavtwW31A1F2_yWK2Q7,Seul la diffusion de ces chaînes d'état est interdite pas les propagandistes de ces dernières... gros benêts...,Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,liberte de la presse,,17
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg.A1EuavtwW31A1F32N2uKm-,@user Macron l a expliqué au nabot mafieux russonazi poutine.Le nabot se regardait les pompes avec les veines de sa gueule de primate a la limite d exploser 💥💥Un grand moment je humilliation de nabot que je me repasse en boucle 🇨🇵👍,Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,emmanuel macron,vladimir poutine,42
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg.A1EuavtwW31A1F4QCQD7VS,...Ça alors ! Mais quelle honte !!😂😂😂,Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,liberte de la presse,,7
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg.A1EuavtwW31A1F4nSmBPRa,"....pour ceux qui n'ont pas encore compris : le patron de BFMTV est Patrick Drahi, et derrière lui sont ses copains neo-conservateurs américains, a l'origine de toutes les guerres récentes.",Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,,"bfmtv, occident",30
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg.A1EuavtwW31A1F4rIsf47z,@user ça n en reste pas moins la même propagande... lol,Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,,bfmtv,11
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg.A1EuavtwW31A1F5J-iXbp3,"Tu parles. justement, c'est pour pour montrer que tout va bien en Russie .Ils ont même pas le droit de mentionner qu'ils sont en guerre. Si c'est si bien, il va faire un stage là-bas. Ça débarrassera de nos ennemis de l'Intérieur.",Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,liberte de la presse,russie,42
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg.A1EuavtwW31A1F5a-R0kr-,@user Si RT et SPUTNIK ne sont pas des médias alors BFM LCI etc non plus,Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,liberte de la presse,bfmtv,16
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg.A1EuavtwW31A1F5iE3H1bK,@user SPUTNIK ne sont pas des chaînes d'état déjà pour commencer et ont peut dire pareil pour les médias français car il n'y a que un seul son de cloche,Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,liberte de la presse,journalisme francais,30
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,UgyHeT3iGy9VuXyO8yJ4AaABAg.A1EuavtwW31A1F5yXoNb-v,@user c'est ce qui manque en France la démocratie,Donc les journalistes de BFM-ERDE sont libres de travailler en Russie contrairement à leurs collègues de RT et SPUTNIK en France ????,,democratie francaise,9
